County,Site,LabSampleNum,WRIANumber,CollectDate,Parameter,Toxin Concentration (µg/L),MDL (µg/L),ExceedInd,ScumInd,Location,ClientLocator,SiteID
King,Andrews Bay - Seward Park,L51201-16,8,07/19/2010,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L51053-16,8,07/12/2010,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L51040-16,8,07/06/2010,Anatoxin-a,<MDL,0.019,No,No,,,197
King,Andrews Bay - Seward Park,L51040-16,8,07/06/2010,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L51022-16,8,06/28/2010,Anatoxin-a,<MDL,0.019,No,No,,,197
King,Andrews Bay - Seward Park,L51022-16,8,06/28/2010,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L51021-16,8,06/21/2010,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L50987-16,8,06/14/2010,Anatoxin-a,<MDL,0.019,No,No,,,197
King,Andrews Bay - Seward Park,L50987-16,8,06/14/2010,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L50929-16,8,06/07/2010,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L50928-16,8,06/01/2010,Anatoxin-a,<MDL,0.047,No,No,,,197
King,Andrews Bay - Seward Park,L50928-16,8,06/01/2010,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L50861-16,8,05/24/2010,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L50867-16,8,05/17/2010,Anatoxin-a,<MDL,0.047,No,No,,,197
King,Andrews Bay - Seward Park,L50867-16,8,05/17/2010,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L49460-13,8,10/27/2009,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L49376-13,8,10/20/2009,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L49307-13,8,10/13/2009,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L49250-13,8,10/06/2009,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L49172-12,8,09/29/2009,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L49125-16,8,09/22/2009,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L49031-16,8,09/15/2009,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L48942-16,8,09/08/2009,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L48940-16,8,08/31/2009,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L48805-16,8,08/25/2009,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L48763-16,8,08/18/2009,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L48699-16,8,08/11/2009,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L48696-16,8,08/04/2009,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L48643-16,8,07/28/2009,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L48575-16,8,07/21/2009,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L48457-16,8,07/14/2009,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L48399-16,8,07/07/2009,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L48325-16,8,06/29/2009,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L48324-16,8,06/23/2009,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L48292-16,8,06/15/2009,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L48234-16,8,06/09/2009,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L48143-16,8,06/02/2009,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L48077-16,8,05/26/2009,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L48076-16,8,05/18/2009,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L47947-16,8,05/12/2009,Microcystin,<MDL,0.050,No,No,,,197
King,Andrews Bay - Seward Park,L46098-18,8,07/29/2008,Microcystin,<MDL,0.050,No,No,,,197
King,Matthews Beach,L81719-14,8,05/30/2023,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L81719-14,8,05/30/2023,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L80390-6,8,10/24/2022,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L80390-6,8,10/24/2022,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L80349-6,8,10/17/2022,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L80349-6,8,10/17/2022,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L80294-6,8,10/11/2022,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L80294-6,8,10/11/2022,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L80236-6,8,10/03/2022,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L80236-6,8,10/03/2022,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L80172-6,8,09/26/2022,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L80172-6,8,09/26/2022,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L80145-14,8,09/19/2022,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L80145-14,8,09/19/2022,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L80103-14,8,09/12/2022,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L80103-14,8,09/12/2022,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L80081-14,8,09/06/2022,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L80081-14,8,09/06/2022,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L80016-14,8,08/29/2022,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L80016-14,8,08/29/2022,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L79962-14,8,08/22/2022,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L79962-27,8,08/22/2022,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L79962-27,8,08/22/2022,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L79962-14,8,08/22/2022,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L79872-14,8,08/15/2022,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L79872-14,8,08/15/2022,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L79804-14,8,08/08/2022,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L79804-14,8,08/08/2022,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L79761-14,8,08/01/2022,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L79761-14,8,08/01/2022,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L79714-14,8,07/25/2022,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L79714-14,8,07/25/2022,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L79630-14,8,07/18/2022,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L79630-14,8,07/18/2022,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L79620-14,8,07/11/2022,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L79620-26,8,07/11/2022,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L79620-26,8,07/11/2022,Microcystin,0.338,0.150,No,No,,,198
King,Matthews Beach,L79620-14,8,07/11/2022,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L79542-14,8,07/05/2022,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L79542-14,8,07/05/2022,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L79523-14,8,06/27/2022,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L79523-27,8,06/27/2022,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L79523-27,8,06/27/2022,Microcystin,0.805,0.150,No,No,,,198
King,Matthews Beach,L79523-14,8,06/27/2022,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L79434-14,8,06/21/2022,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L79434-14,8,06/21/2022,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L79377-14,8,06/13/2022,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L79377-14,8,06/13/2022,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L79340-14,8,06/06/2022,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L79340-14,8,06/06/2022,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L79283-14,8,05/31/2022,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L79283-14,8,05/31/2022,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L79249-26,8,05/23/2022,Anatoxin-a,0.020,0.010,No,No,,,198
King,Matthews Beach,L79249-26,8,05/23/2022,Microcystin,0.252,0.150,No,No,,,198
King,Matthews Beach,L79205-26,8,05/16/2022,Anatoxin-a,0.015,0.010,No,No,,,198
King,Matthews Beach,L79205-26,8,05/16/2022,Microcystin,0.283,0.150,No,No,,,198
King,Matthews Beach,L78361-1,8,12/20/2021,Anatoxin-a,<MDL,0.010,No,No,,0818KING198,198
King,Matthews Beach,L78361-1,8,12/20/2021,Microcystin,<MDL,0.150,No,No,,0818KING198,198
King,Matthews Beach,L77941-6,8,10/26/2021,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L77941-6,8,10/26/2021,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L77938-6,8,10/19/2021,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L77938-6,8,10/19/2021,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L77901-6,8,10/12/2021,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L77901-6,8,10/12/2021,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L77874-6,8,10/05/2021,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L77874-6,8,10/05/2021,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L77822-6,8,09/28/2021,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L77822-6,8,09/28/2021,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L77726-14,8,09/21/2021,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L77726-14,8,09/21/2021,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L77721-14,8,09/14/2021,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L77721-14,8,09/14/2021,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L77642-14,8,09/07/2021,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L77642-14,8,09/07/2021,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L77610-14,8,08/31/2021,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L77610-14,8,08/31/2021,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L77512-14,8,08/24/2021,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L77512-14,8,08/24/2021,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L77497-14,8,08/17/2021,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L77497-14,8,08/17/2021,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L77462-14,8,08/10/2021,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L77462-14,8,08/10/2021,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L77413-14,8,08/03/2021,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L77413-14,8,08/03/2021,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L77358-14,8,07/27/2021,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L77358-14,8,07/27/2021,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L77321-14,8,07/20/2021,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L77321-14,8,07/20/2021,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L77269-14,8,07/13/2021,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L77269-14,8,07/13/2021,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L77213-14,8,07/06/2021,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L77213-14,8,07/06/2021,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L77194-14,8,06/29/2021,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L77194-14,8,06/29/2021,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L77147-14,8,06/22/2021,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L77147-14,8,06/22/2021,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L77106-14,8,06/15/2021,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L77106-14,8,06/15/2021,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L77056-14,8,06/08/2021,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L77056-14,8,06/08/2021,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L77022-14,8,06/01/2021,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L77022-14,8,06/01/2021,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L75746-6,8,10/27/2020,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L75746-6,8,10/27/2020,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L75716-6,8,10/20/2020,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L75716-6,8,10/20/2020,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L75672-6,8,10/13/2020,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L75672-6,8,10/13/2020,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L75621-6,8,10/06/2020,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L75621-6,8,10/06/2020,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L75573-6,8,09/29/2020,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L75573-6,8,09/29/2020,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L75531-6,8,09/22/2020,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L75531-6,8,09/22/2020,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L75429-14,8,09/08/2020,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L75429-14,8,09/08/2020,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L75328-14,8,09/01/2020,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L75328-14,8,09/01/2020,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L75318-14,8,08/25/2020,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L75318-14,8,08/25/2020,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L75263-14,8,08/18/2020,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L75263-14,8,08/18/2020,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L75226-14,8,08/11/2020,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L75226-14,8,08/11/2020,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L75183-14,8,08/04/2020,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L75183-14,8,08/04/2020,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L75105-14,8,07/28/2020,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L75105-14,8,07/28/2020,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L75048-14,8,07/21/2020,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L75048-14,8,07/21/2020,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L75006-14,8,07/14/2020,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L75006-14,8,07/14/2020,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L74950-14,8,07/07/2020,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L74950-14,8,07/07/2020,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L74923-14,8,06/29/2020,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L74923-14,8,06/29/2020,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L74836-14,8,06/23/2020,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L74836-14,8,06/23/2020,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L74825-14,8,06/16/2020,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L74825-14,8,06/16/2020,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L74793-14,8,06/09/2020,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L74793-14,8,06/09/2020,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L74720-14,8,06/02/2020,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L74720-14,8,06/02/2020,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L73459-6,8,10/21/2019,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L73459-6,8,10/21/2019,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L73391-6,8,10/14/2019,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L73391-6,8,10/14/2019,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L73338-6,8,10/07/2019,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L73338-6,8,10/07/2019,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L73331-6,8,09/30/2019,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L73331-6,8,09/30/2019,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L73312-6,8,09/23/2019,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L73312-6,8,09/23/2019,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L73195-14,8,09/16/2019,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L73195-14,8,09/16/2019,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L73163-14,8,09/09/2019,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L73163-14,8,09/09/2019,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L73106-14,8,09/03/2019,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L73106-14,8,09/03/2019,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L73073-14,8,08/26/2019,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L73073-14,8,08/26/2019,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L73037-14,8,08/19/2019,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L72971-14,8,08/12/2019,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L72861-14,8,08/05/2019,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L72810-14,8,07/29/2019,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L72810-14,8,07/29/2019,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L72784-14,8,07/22/2019,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L72784-14,8,07/22/2019,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L72711-14,8,07/15/2019,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L72711-14,8,07/15/2019,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L72674-14,8,07/08/2019,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L72674-14,8,07/08/2019,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L72604-14,8,07/01/2019,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L72604-14,8,07/01/2019,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L72571-14,8,06/24/2019,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L72571-28,8,06/24/2019,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L72571-28,8,06/24/2019,Microcystin,0.750,0.150,No,No,,,198
King,Matthews Beach,L72571-14,8,06/24/2019,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L72514-14,8,06/17/2019,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L72514-14,8,06/17/2019,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L72497-14,8,06/10/2019,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L72470-14,8,06/03/2019,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L72470-14,8,06/03/2019,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L71147-6,8,10/22/2018,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L71081-6,8,10/15/2018,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L71081-6,8,10/15/2018,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L71031-6,8,10/08/2018,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L71031-6,8,10/08/2018,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L71010-6,8,10/01/2018,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L71010-6,8,10/01/2018,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L70970-6,8,09/24/2018,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L70970-6,8,09/24/2018,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L70896-7,8,09/17/2018,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L70832-7,8,09/10/2018,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L70832-7,8,09/10/2018,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L70788-7,8,09/04/2018,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L70788-7,8,09/04/2018,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L70779-7,8,08/27/2018,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L70779-7,8,08/27/2018,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L70734-7,8,08/20/2018,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L70734-7,8,08/20/2018,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L70604-7,8,08/13/2018,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L70604-7,8,08/13/2018,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L70552-7,8,08/06/2018,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L70552-7,8,08/06/2018,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L70526-7,8,07/30/2018,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L70526-7,8,07/30/2018,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L70458-7,8,07/23/2018,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L70458-7,8,07/23/2018,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L70436-7,8,07/16/2018,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L70436-7,8,07/16/2018,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L70418-7,8,07/09/2018,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L70418-7,8,07/09/2018,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L70332-7,8,07/02/2018,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L70305-7,8,06/25/2018,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L70305-7,8,06/25/2018,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L70287-7,8,06/18/2018,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L70223-7,8,06/11/2018,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L70184-7,8,06/04/2018,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L70112-17,8,05/21/2018,Anatoxin-a,<MDL,0.010,No,No,,,198
King,Matthews Beach,L70112-17,8,05/21/2018,Microcystin,0.228,0.150,No,No,,,198
King,Matthews Beach,L68835-6,8,10/23/2017,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L68835-6,8,10/23/2017,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L68753-6,8,10/16/2017,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L68753-6,8,10/16/2017,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L68701-6,8,10/09/2017,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L68701-6,8,10/09/2017,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L68678-6,8,10/02/2017,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L68678-6,8,10/02/2017,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L68616-6,8,09/25/2017,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L68616-6,8,09/25/2017,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L68558-7,8,09/18/2017,Anatoxin-a,<MDL,0.165,No,No,,,198
King,Matthews Beach,L68558-7,8,09/18/2017,Microcystin,<MDL,0.150,No,No,,,198
King,Matthews Beach,L68543-16,8,09/11/2017,Anatoxin-a,<MDL,0.165,No,No,,,198
